;gndIdentifier;GND_name;GND_occupation;GND_gender;GND_country;placeOfBirth;GND_birth;GND_death;periodOfActivity
47033;128684496;Alard, Lamberd;Evangelischer Theologe, Pfarrer, Philologe, Musikwissenschaftler, Schriftsteller;Unbekannt;Deutschland;Krempe;1602.0;1672.0;
47034;128695382;Jung, Hubert;Schriftsteller;Männlich;Deutschland;;1959.0;;
47035;1013443322;Kramer, Jo;Schriftsteller, Ethnologe;Unbekannt;Deutschland, Frankreich;Cuxhaven;1957.0;;
47036;1013443942;Pape, Klaus;Zahnarzt, Kieferchirurg, Schriftsteller;Männlich;Deutschland;Berlin-Stralau;1928.0;2021.0;
47037;128698969;Deckert, Marc;Journalist, Schriftsteller;Männlich;Deutschland;;1970.0;;
47038;1011760878;Becker, Sven;Schriftsteller;Unbekannt;Deutschland;;1951.0;;
47039;1290887063;Wolfrath, Harry;Maler, Grafiker, Zeichner, Schriftsteller;Männlich;Deutschland;Hamburg;1926.0;;
47040;128705647;Timaeus, Johannes;Gymnasiallehrer, Rektor, Pfarrer, Schriftsteller;Männlich;Polen, Deutschland;Kauffung;1567.0;1614.0;
47041;1011578441;Brasch, Hans;Betriebswirt, Maschinenbauingenieur, Schriftsteller;Männlich;Australien, Deutschland;Berlin;1892.0;1950.0;
47042;1291281436;Segel, Robert Wolfgang;Lehrer, Schriftsteller;Männlich;Deutschland;Fürth (Bayern);1984.0;;
47043;128620994;Aderhold, Rolf;Literaturwissenschaftler, Dozent, Schriftsteller;Unbekannt;Deutschland;;1966.0;;
47044;1011659506;Groh, Jan;Schriftsteller, Physiker;Männlich;Deutschland;Kiel;1964.0;;
47045;128530030;Clauss, Isaac;Übersetzer, Schriftsteller, Kaufmann;Männlich;Deutschland;Straßburg;1613.0;1663.0;
47046;189478594;Huthmacher, Laurenz;Theologe, Pfarrer, Religionslehrer, Schriftsteller;Unbekannt;Deutschland;Köln;1829.0;;
47047;1013560655;Sander, Lävin Christian;Schriftsteller;Männlich;Deutschland;Itzehoe;1756.0;1819.0;
47048;128546743;Hohl, Peter;Schriftsteller, Journalist;Unbekannt;Deutschland;;1941.0;;
47049;1013574699;Neumann, Kurt;Regisseur, Filmregisseur, Drehbuchautor, Regisseur, Schriftsteller;Männlich;USA, Deutschland;Nürnberg;1908.0;1958.0;
47050;1013590902;Lenz, Jürgen;Kameramann, Filmeditor, Schriftsteller;Männlich;Deutschland;Berlin;1942.0;;
47051;189491183;Pfeiffer, Oscar Herbert;Schriftsteller;Männlich;Deutschland, Brasilien;;1902.0;1996.0;
47052;101360086X;Bendix, Georg H. M.;Privater, Abschlussprüfer, Kirchenvorstand, Schriftsteller;Männlich;Deutschland;Hamburg;1826.0;1917.0;
47053;189499087;Stadelmaier, Rupert;Graveur, Priester, Schriftsteller;Männlich;Deutschland;Weil am Rhein;1874.0;1963.0;
47054;128440449;Hecht, Johann;Lehrer, Kantor, Klassischer Philologe, Schriftsteller, Übersetzer;Unbekannt;Deutschland;Mühlbeck;1645.0;1709.0;
47055;1013839196;Thanner, Ray;Musiker, Musikproduzent, Schriftsteller;Unbekannt;Deutschland;;1956.0;;
47056;127816569;Mascha, Ottokar;Schriftsteller, Kunstsammler, Jurist;Unbekannt;Tschechische Republik, Deutschland;;1852.0;1929.0;
47057;127821392;Schawaller, Fritz;Schriftsteller, Pfarrer;Männlich;Deutschland;;1860.0;1923.0;
47058;1013308654;Stefani, Francesco;Regisseur, Schauspieler, Drehbuchautor, Regisseur, Schriftsteller;Männlich;Deutschland;Offenburg;1923.0;1989.0;
47059;127827102;Reichel, Johann G.;Schriftsteller, Theologe;Männlich;Deutschland;;1694.0;;
47060;189537566;Fischer, Peter;Schriftsteller;Unbekannt;Deutschland;;1934.0;;
47061;172299578;Paasch, Carl;Schriftsteller, Kaufmann, Reisender;Männlich;Deutschland;Minden (Westf);1848.0;1916.0;
47062;1011925109;Holba, Herbert;Drehbuchautor, Regisseur, Regisseur, Schriftsteller;Männlich;Deutschland, Österreich;Wien;1932.0;1994.0;
47063;128793457;Lamprecht, Helmut;Schriftsteller;Männlich;Deutschland;;1925.0;1997.0;
47064;128804750;Keppichius, Johann;Gymnasiallehrer, Rektor, Schriftsteller, Ratsherr;Unbekannt;Deutschland;Oels;1573.0;1631.0;
47065;1011174073;Schreiner, Ernst;Schriftsteller, Buchhändler;Unbekannt;Deutschland;;1879.0;1943.0;
47066;128749865;Ach, Friedrich;Schriftsteller;Männlich;Deutschland;Fürth (Bayern);1948.0;;
47067;128753269;Neuburger, Kurt;Schriftsteller, Schauspieler, Dramaturg, Regisseur;Männlich;Deutschland;Berlin;1902.0;1996.0;
47068;189544864;Dahl, Jürgen;Buchhändler, Schriftsteller, Journalist;Männlich;Deutschland;Moers;1929.0;2001.0;
47069;101138339X;Beer, Ludwig;Schriftsteller, Germanist;Männlich;Deutschland;Leipzig;1862.0;1929.0;
47070;172670470;Kuhlmey, Jochen;Drehbuchautor, Schauspieler, Regieassistent, Schauspieler, Schriftsteller;Männlich;Deutschland;Hinrichshagen (Greifswald);1912.0;1973.0;
47071;1290314411;Bastiansen, Uwe;Schriftsteller, Philologe, Germanist, Komponist, Künstler, Goldschmied;Männlich;Deutschland;Langen (Hessen);1939.0;2022.0;
47072;128881526;Braun, Michael;Literaturkritiker, Schriftsteller, Literaturwissenschaftler, Herausgeber, Moderator;Männlich;Deutschland;Hauenstein (Landkreis Südwestpfalz);1958.0;2022.0;
47073;1290349584;Meraskentis, Ivo;Schriftsteller, Chirurg;Männlich;Deutschland;Athen;1972.0;;
47074;1018148396;Franz, Walter Christoph;Schriftsteller;Unbekannt;Deutschland;;1963.0;;
47075;128890487;Bungter, Tobias;Schriftsteller, Kinderbuchautor, Journalist, Theaterregisseur;Männlich;Deutschland;Bonn;1974.0;;
47076;1290458170;Rises, Jean;Schriftsteller;Männlich;Deutschland;Augsburg;1985.0;;
47077;1018189696;Keienburg, Ernst;Schriftsteller, Drehbuchautor;Männlich;Russland, Deutschland;Zell (Mosel);1893.0;1970.0;
47078;1018216235;Fischer, Detlev;Künstler, Schriftsteller;Unbekannt;Deutschland;Ratzeburg;1961.0;;
47079;1018219927;Schuhböck, Gebhard;Schriftsteller;Unbekannt;Deutschland;Chieming;1922.0;;
47080;1018224564;Zandt, Michael;Schriftsteller;Unbekannt;Deutschland;;1967.0;;
47081;1018228276;Hirdt, Kai;Comiczeichner, Schriftsteller, Verleger, Übersetzer;Männlich;Deutschland;Bonn;1976.0;;
47082;129731226;Bellem, Stephan R.;Schriftsteller, Übersetzer;Männlich;Deutschland;Heidelberg;1981.0;;
47083;129731374;Böker, Tobias A.;Schriftsteller, Maler, Pädagoge;Unbekannt;Deutschland;;1967.0;;
47084;172045754;Dodenhoeft, Martin;Historiker, Pädagoge, Schriftsteller;Männlich;Deutschland;;1957.0;;
47085;1019536608;Schulz, Fritz;Filmschauspieler, Schauspieler, Komiker, Regisseur, Sänger, Regisseur, Schauspieler, Schriftsteller;Männlich;Deutschland, Österreich, Schweiz;Karlsbad;1896.0;1972.0;
47086;171940466;Servais, Georg;Journalist, Heimatpfleger, Künstler, Schriftsteller;Männlich;Deutschland;Paderborn;1907.0;1990.0;
47087;171946898;Akimoto, Fujio;Schriftsteller;Männlich;Deutschland;;1901.0;1977.0;
47088;129713848;Weyl, Hermann;Arzt, Schriftsteller;Unbekannt;Deutschland;Frankfurt am Main;1893.0;1960.0;
47089;129714259;Neffe, Jürgen;Biograf, Publizist, Redakteur, Schriftsteller, Journalist, Drehbuchautor;Männlich;Deutschland;Herne;1956.0;;
47090;129560111;Maier, Johann Gabriel;Schriftsteller, Korrektor;Männlich;Schweiz, Deutschland;Arbon;1639.0;1699.0;
47091;1020287047;Köhler-Haußen, Ernst;Schriftsteller, Lehrer, Redakteur, Kunstkritiker, Sportjournalist;Männlich;Deutschland;Davos;1872.0;1946.0;
47092;1020310669;Bauer, Franz;Pädagoge, Schriftsteller;Männlich;Deutschland;Dessau;1910.0;1986.0;
47093;129572926;Gschwandtner, Werner;Schriftsteller;Unbekannt;Deutschland;;1971.0;;
47094;129790311;Schnatz, Walter;Schriftsteller;Männlich;Deutschland;;1930.0;;
47095;172266149;Müller-Bohn, Hermann;Schriftsteller;Männlich;Deutschland;;1855.0;1917.0;
47096;1012847012;Rosenigk, Reinhard Rosa von;Jurist, Rat, Syndikusanwalt, Schriftsteller;Männlich;Deutschland;Leipzig;1581.0;1639.0;
47097;129629979;Schmidt, Rainer;Psychotherapeut, Arzt, Theaterkritiker, Schriftsteller;Unbekannt;Deutschland, Polen;Rastenburg;1930.0;2020.0;
47098;129631183;Müller, Herbert;Bürgermeister, Schriftsteller;Unbekannt;Deutschland;Magdeburg;1879.0;;
47099;1012954684;Moers, Hermann;Schriftsteller;Männlich;Deutschland;Köln;1930.0;;
47100;1019772883;Andresen, Thomas;Arzt, Schriftsteller, Kriminalschriftsteller;Männlich;Deutschland;Flensburg;1934.0;1989.0;
47101;1012972046;Stolte, Heinrich;Sonderschullehrer, Gehörlosenlehrer, Schriftsteller;Männlich;Deutschland;Steinhagen (Kreis Gütersloh);1858.0;1935.0;
47102;12966491X;Auwad, Fouad el-;Übersetzer, Architekt, Schriftsteller, Musiker;Unbekannt;Syrien, Deutschland;Damaskus;1965.0;;
47103;1019810874;Erichsen, Uwe;Schriftsteller, Drehbuchautor;Männlich;Deutschland;Rheydt;1936.0;;
47104;1013073975;Klockenbrink, Daniel;Arzt, Schriftsteller, Sachbuchautor;Unbekannt;Deutschland;Melle;1978.0;;
47105;129684333;Siegmund, Harald;Schriftsteller;Unbekannt;Rumänien, Deutschland;;1930.0;;
47106;1019563680;Abigt, Emil;Journalist, Verleger, Schriftsteller;Männlich;Deutschland;;1878.0;1935.0;
47107;129608122;Wekwerth, Rainer;Schriftsteller;Männlich;Deutschland;Esslingen am Neckar;1959.0;;
47108;1013231104;Koster, Guido;Schriftsteller;Männlich;Deutschland;Trier;1962.0;;
47109;1019587148;Herschel, Carl Christian;Schriftsteller;Männlich;Deutschland;;1772.0;1825.0;
47110;129611190;Schumacher, Hajo;Journalist, Schriftsteller, Sachbuchautor;Männlich;Deutschland;Münster (Westf);1964.0;;
47111;1013250907;Stöver, Hans-Jürgen;Bildjournalist, Schriftsteller;Männlich;Deutschland;Bremen;1942.0;;
47112;172064848;Esbach, Friedrich-Carl von;Schriftsteller;Männlich;Deutschland;;1876.0;;
47113;1019621354;Jagemann, Karl Franz Anton;Pfarrer, Schriftsteller, Lehrer;Männlich;Deutschland;Wesel;1732.0;1756.0;
47114;1302380710;Stein, Adam;Schriftsteller;Unbekannt;Deutschland;;1816.0;1885.0;
47115;129623954;Theissig, Jörg;Schriftsteller;Unbekannt;Deutschland;;1948.0;;
47116;1019896507;Kreuzer, Franz;Schriftsteller, Ingenieur, Autor;Unbekannt;Deutschland;Zwiesel;1965.0;;
47117;1013323262;Pläging, Claudius;Schriftsteller, Drehbuchautor;Männlich;Deutschland;Wiesbaden;1975.0;;
47118;129750921;Schneider, Harald;Schriftsteller, Betriebswirt;Männlich;Deutschland;Speyer;1962.0;;
47119;1302571621;Forster, Thomas;Schriftsteller;Männlich;Deutschland;;1977.0;2007.0;
47120;130259995X;Beversdorff, Oskar;Verwaltungsbeamter, Schriftsteller;Männlich;Deutschland;Kopice (Goleniów);1889.0;;
47121;129579874;H., Ralf;Schriftsteller;Unbekannt;Deutschland;;1960.0;;
47122;129580317;Marx, Wolfgang;Psychologe, Schriftsteller;Männlich;Deutschland, Schweiz;;1943.0;;
47123;172178304;Kalckhoff, Andreas;Historiker, Journalist, Schriftsteller;Männlich;Deutschland;Saaz;1944.0;2022.0;
47124;1013127013;Renatus, Kuno;Schriftsteller, Psychologe;Männlich;Deutschland;;1881.0;1943.0;
47125;129592358;Steinbach, Peter;Schriftsteller, Drehbuchautor, Musiker, Librettist, Schauspieler, Regisseur;Männlich;Dänemark, Deutschland;Leipzig;1938.0;2019.0;
47126;129592625;Schmidt, Guido;Journalist, Schriftsteller, Soldat;Unbekannt;Deutschland;;1966.0;;
47127;1020420715;Buchzik, Dana Sandrina;Schriftsteller;Weiblich;Deutschland;;1983.0;;
47128;1020427256;Eckelmann, Christian;Schauspieler, Schriftsteller;Unbekannt;Deutschland;Bremen;1866.0;1900.0;1911
47129;1303036339;Kautz, Manfred;Schriftsteller;Männlich;Deutschland;Duisburg;1964.0;;
47130;128962518;Fechenbach-Laudenbach, Friedrich Karl von;Schriftsteller, Offizier, Politiker;Männlich;Deutschland;;1836.0;1907.0;
47131;128980001;Tuschel, Karl-Heinz;Schriftsteller, Bergmann, Dramaturg, Redakteur, Schriftsteller, Dramaturg;Männlich;Deutschland;Magdeburg;1928.0;2005.0;
47132;1011536153;Schneider, André;Schriftsteller, Filmregisseur, Schauspieler, Regisseur;Männlich;Deutschland;Hildesheim;1978.0;;
47133;1300859059;Šmidt, Viktor;Schriftsteller;Unbekannt;Deutschland;;1962.0;;
47134;129247928;Jahn, Rudolf;Lehrer, Schriftsteller;Männlich;Tschechische Republik, Deutschland;;1911.0;;
47135;129252301;Speth, Balthasar;Priester, Schriftsteller, Hofmeister, Miniaturist, Lithograf, Kunsthistoriker, Hofprediger;Männlich;Deutschland;Mannheim;1774.0;1846.0;
47136;189405996;Berthold, Theodor Gottfried Johann;Schriftsteller, Lehrer;Männlich;Deutschland;Münster (Westf);1841.0;1909.0;
47137;189411732;Peter, August Wilhelm;Schriftsteller, Heimatkundler, Grafiker, Lehrer;Männlich;Deutschland;Lage (Kreis Lippe);1914.0;2001.0;
47138;189412186;Schulz-Fielbrandt, Hans;Schriftsteller, Pädagoge;Unbekannt;Deutschland;Ossowo;1912.0;1991.0;
47139;129263486;Popp, Steffen;Schriftsteller, Literaturwissenschaftler, Übersetzer;Unbekannt;Deutschland;Greifswald;1978.0;;
47140;189416564;Knappe, Heinz;Journalist, Schriftsteller, Bergmann;Männlich;Deutschland;;1924.0;1997.0;
47141;18941698X;Eskes, Henricus Gualterus;Priester, Schriftsteller;Unbekannt;Deutschland;Goch;1747.0;1812.0;
47142;1019621885;Arnous, Johann Ludwig Bernhard;Philologe, Pädagoge, Schriftsteller;Männlich;Deutschland;Berlin;1764.0;;
47143;189529695;Predeek, Franz;Lehrer, Schriftsteller;Männlich;Deutschland;Meinerzhagen;1881.0;1964.0;
47144;189530065;Biermann, Andreas;Lehrer, Schriftsteller;Männlich;Deutschland;Münster (Westf);1889.0;1959.0;
47145;1302124145;Allwörden, Horst von;Schriftsteller, Autor;Männlich;Deutschland;;1964.0;2023.0;
47146;189534591;Wienke, Friedrich;Schriftsteller, Ziegler;Männlich;Deutschland;Schieder-Schwalenberg-Brakelsiek;1863.0;1930.0;
47147;18953849X;Möllers, Anton;Pfarrer, Schriftsteller;Männlich;Deutschland;Telgte;1862.0;1936.0;
47148;189541598;Krewerth, Rainer A.;Schriftsteller, Redakteur, Chefredakteur;Männlich;Deutschland;Warendorf;1943.0;2003.0;
47149;125632975;Vontin, Walter;Schriftsteller, Studienrat, Theaterkritiker;Männlich;Deutschland;Hamburg;1899.0;1981.0;-1955
47150;18954743X;Helbling, Niklaus;Regisseur, Autor, Dramaturg, Regisseur, Schriftsteller, Dramaturg;Männlich;Schweiz, Deutschland;Zürich;1959.0;;
47151;1011998548;Winterfeld, Ludwig Albert Friedrich von;Schriftsteller;Unbekannt;Deutschland;;1832.0;;
47152;129191531;Harder, Heinrich;Schriftsteller, Hofmeister;Unbekannt;Russland, Deutschland, Dänemark, Großbritannien;Flensburg;1642.0;1683.0;
47153;1022281070;Wessely, Moses;Kaufmann, Schriftsteller;Männlich;Deutschland;Kopenhagen;1737.0;1792.0;
47154;1022351575;Klejman, Arkadij;Schriftsteller;Männlich;Ukraine, Deutschland;;1945.0;;
47155;1022359665;Debler, Paul;Schriftsteller, Drehbuchautor;Männlich;Deutschland;Berlin-Weißensee;1909.0;;
47156;129166979;Ungureanu, Gert;Schriftsteller, Redakteur, Lehrer;Männlich;Rumänien, Deutschland;Hermannstadt;1954.0;;
47157;1012090655;Löblein, Erhard;Künstler, Maler, Schriftsteller;Männlich;Deutschland;;1932.0;;
47158;129217611;Horzon, Rafael;Schriftsteller, Unternehmer;Männlich;Deutschland;Hamburg;1970.0;;
47159;1012140792;Lux, Günter;Schriftsteller;Unbekannt;Deutschland;Köln;1968.0;;
47160;1012182959;Dimmler, Emil;Pfarrer, Schriftsteller;Männlich;Deutschland;Rottweil;1870.0;1956.0;
47161;1012183610;Dreizler, Christian Benjamin;Maler, Kunsterzieher, Schriftsteller, Künstler, Pädagoge;Männlich;Deutschland;Stuttgart;1794.0;1869.0;
47162;1012190234;Brunner, Gottfried Samuel;Schriftsteller;Unbekannt;Deutschland;Gera;1730.0;1820.0;
47163;1012211266;Schaarwächter, Hans;Autor, Dramaturg, Journalist, Schauspieler, Schauspieler, Schriftsteller, Kritiker;Männlich;Deutschland;Barmen;1901.0;1984.0;
47164;1293412120;Naumann, Dieter;Schriftsteller, Kriminalbeamter;Unbekannt;Deutschland;;1950.0;;
47165;1011296551;Prestel, Jakob;Architekt, Schriftsteller;Unbekannt;Deutschland;;1847.0;1930.0;
47166;129298573;Hirschmann, Jacob;Bürgermeister, Bauer, Schriftsteller;Männlich;Deutschland;;1804.0;1865.0;
47167;129300454;Hille, Karl Gustav von;Schriftsteller, Hofbeamter;Männlich;Deutschland;Suchan (Polen);1590.0;1647.0;
47168;12881005X;Braune, Rainer;Schriftsteller;Unbekannt;Deutschland;;1953.0;;
47169;128812451;Hatwood, Mark David;Musiker, Sänger, Schriftsteller;Unbekannt;Großbritannien, Deutschland;;1961.0;;
47170;1012288706;Meyer, Joseph Lukas;Pfarrer, Schriftsteller;Männlich;Deutschland;Gündelwangen;1774.0;1821.0;
47171;1021306916;Westerich, Georg Theodor Thomas;Schriftsteller;Männlich;Deutschland;Hamburg;1879.0;1953.0;
47172;1021323756;Lademann, Erwin;Schriftsteller;Männlich;Deutschland;Wittenberge;1923.0;;
47173;128817933;Feddersen, Carsten;Schriftsteller, Bankangestellter;Männlich;Deutschland;Kiel;1961.0;;
47174;1021338966;Schranz, Hans;Schriftsteller;Männlich;Deutschland;Görlitz;1916.0;1987.0;
47175;12882204X;Zur Nieden, Eckart;Theologe, Journalist, Schriftsteller, Komponist, Musiker, Librettist;Männlich;Deutschland;;1939.0;;
47176;129500313;Terzago, Ventura;Schriftsteller, Librettist;Weiblich;Italien, Deutschland;;1648.0;1693.0;
47177;1012277038;Katsch, Adolph;Schauspieler, Steuerbeamter, Schriftsteller, Schauspieler;Männlich;Deutschland;Berlin;1813.0;1906.0;
47178;1012278972;Klein, Dionysius;Schriftsteller;Männlich;Deutschland;Esslingen-Rüdern;1566.0;1635.0;
47179;129400459;Kupper, Daniel;Schriftsteller;Männlich;Deutschland;;1956.0;2011.0;
47180;1295587378;Bürger, Toni;Schriftsteller, Übersetzer;Männlich;Kroatien, Deutschland;Vukovar;1943.0;2021.0;
47181;1015983871;Cojocaru, Eugen;Schriftsteller, Journalist;Unbekannt;Rumänien, Deutschland;Vaslui;1965.0;;
47182;129311480;Schneider, Franz;Landrichter, Schriftsteller;Unbekannt;Deutschland;;1819.0;1888.0;
47183;129321753;Haase, Thomas;Schriftsteller;Unbekannt;Deutschland;;1957.0;;
47184;129330167;Grözinger, Wolfgang;Philologe, Literaturkritiker, Schriftsteller;Männlich;Deutschland;;1902.0;1965.0;
47185;129374350;Keulen, Kornelius;Schriftsteller, Philosoph;Männlich;Deutschland;Königs Wusterhausen;1985.0;;
47186;129381160;Bader, Timo;Lehrer, Schriftsteller;Männlich;Deutschland;Mutlangen;1983.0;;
47187;129443247;Hofmann, Patrick;Schriftsteller;Männlich;Deutschland, Griechenland;Borna;1971.0;;
47188;1013595688;Vaske, Claus;Drehbuchautor, Schriftsteller;Männlich;Deutschland;Ankum;1965.0;;
47189;1013621387;Lange, Wilhelm;Übersetzer, Schriftsteller, Dramaturg;Männlich;Deutschland;Wallen;1849.0;1907.0;
47190;1012494101;Syring, Rudolf;Dozent, Schriftsteller;Männlich;Deutschland;Hamburg-Wandsbek;1902.0;;
47191;1018193375;Kasten, Herbert;Schriftsteller;Männlich;Deutschland (DDR), Deutschland;Stralsund;1913.0;1976.0;
47192;129340235;Weiss, Thomas;Schriftsteller;Männlich;Deutschland;Stuttgart;1964.0;;
47193;129344850;Penzel, Matthias;Journalist, Schriftsteller;Männlich;Deutschland;Mainz;1966.0;;
47194;129359041;Middendorf, Klaus;Schriftsteller;Unbekannt;Deutschland;;1944.0;2017.0;
47195;143983954;Ehrlich, Josef R.;Schriftsteller, Journalist, Schriftsteller;Männlich;Deutschland, Österreich;Brody;1842.0;1899.0;
47196;143990055;Epstein, Moritz;Schriftsteller, Journalist, Schriftsteller;Männlich;Tschechische Republik, Deutschland, Österreich;;1844.0;1915.0;
47197;129492361;Peters, Stephan;Schriftsteller, Therapeut, Politische Wissenschaft;Unbekannt;Deutschland;;1969.0;;
47198;143825771;Waiblinger, Ralf;Ingenieur, Schriftsteller, Zeichner;Männlich;Deutschland;;1969.0;;
47199;1020288000;Sarauw, Paul;Drehbuchautor, Schriftsteller;Unbekannt;Deutschland;;1883.0;1959.0;
47200;12943020X;Montillon, Christian;Schriftsteller;Männlich;Deutschland;;1974.0;;
47201;143846450;Liebner, Johann Adolf;Theologe, Schriftsteller, Privatgelehrter;Unbekannt;Deutschland;Gleina;1750.0;1808.0;
47202;1292586621;Blumtritt, Alexander;Schriftsteller, Musiker;Männlich;Deutschland;Halle (Saale);1989.0;;
47203;1292586982;Lorenzen, Peter Jürgen;Lehrer, Schriftsteller;Männlich;Deutschland;Tolk;1823.0;;
47204;129442321;Schubert, Dieter;Schriftsteller, Drehbuchautor;Männlich;Deutschland;Görlitz;1929.0;2008.0;
47205;1020371129;Springer, Franz;Schriftsteller;Unbekannt;Deutschland;;1818.0;1846.0;
47206;129542431;Röhrig, Werner;Zahnarzt, Schriftsteller;Unbekannt;Deutschland;Gimbweiler;1922.0;2008.0;
47207;129542601;Glusgold, Andrej;Schriftsteller, Fotograf;Unbekannt;Moldawien, Deutschland;;1968.0;;
47208;128639547;Gorgias, Johann;Schriftsteller, Pädagoge;Männlich;Deutschland, Rumänien;Kronstadt (Siebenbürgen);1640.0;1684.0;
47209;1278861920;Kunkel, Gottfried;Lehrer, Schriftsteller, Autor;Männlich;Deutschland;Tomaszów Mazowiecki;1934.0;;
47210;128505443;Starke, Carl;Schauspieler, Schriftsteller, Schriftsteller;Männlich;Österreich, Deutschland;Linz;1743.0;;
47211;128507020;Starke, Fritz;Schriftsteller;Unbekannt;Deutschland;;1941.0;;
47212;128510099;Schwede, Frank;Journalist, Autor, Schriftsteller;Männlich;Deutschland;Hannover;1965.0;;
47213;1021037559;Jalaly, Ali;Schriftsteller, Schauspieler, Theaterregisseur;Männlich;Iran, Deutschland;;1958.0;;
47214;1020046007;Koch, Johann;Schriftsteller;Männlich;Deutschland;Bremen;1802.0;1873.0;
47215;1020049065;Diekmann, Adolf;Schriftsteller;Männlich;Deutschland;Vechta;1890.0;1918.0;
47216;1012601978;Lehmann, Ernst;Schriftsteller;Unbekannt;Deutschland;Berlin;1848.0;;
47217;1279106050;Moser, Otto;Schriftsteller, Journalist, Redakteur;Unbekannt;Deutschland;Leipzig;1816.0;1899.0;
47218;128479124;Grimm, Robert;Schriftsteller;Unbekannt;Deutschland;;1920.0;;
