ID;Bundesland;Nachname_original;Nachname;GND;Geschlecht;Titel;Erscheinungsjahr;Erscheinungsjahr_k;Lit.preis_Name;Lit.preis_Autor_in_Name;Jug.literatur
2975;Rheinland-Pfalz;Wedekind;Wedekind;https://d-nb.info/gnd/118629867;männlich;Erdgeist (auch: Lulu-Tragödie);1895;1895;;;nein
2992;Saarland;Wedekind;Wedekind;https://d-nb.info/gnd/118629867;männlich;Frühlings Erwachen;1891;1891;;;nein
84;Hessen;Wedekind;Wedekind;https://d-nb.info/gnd/118629867;männlich;Frühlings Erwachen;1891;1891;;;nein
1581;Baden-Württemberg;Wedekind;Wedekind;https://d-nb.info/gnd/118629867;männlich;Frühlings Erwachen;1891;1891;;;nein
838;Niedersachsen;Wedekind;Wedekind;https://d-nb.info/gnd/118629867;männlich;Frühlings Erwachen;1891;1891;;;nein
2215;Sachsen-Anhalt;Wedekind;Wedekind;https://d-nb.info/gnd/118629867;männlich;Frühlings Erwachen;1891;1891;;;nein
2974;Rheinland-Pfalz;Wedekind;Wedekind;https://d-nb.info/gnd/118629867;männlich;Frühlings Erwachen;1891;1891;;;nein
702;Niedersachsen;Weißenborn;Weißenborn;https://d-nb.info/gnd/117745499;männlich;Die Mutprobe;1969;1969;;;nein
1127;Niedersachsen;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;Abschied von den Eltern;1961;1961;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);nein
2200;Sachsen-Anhalt;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;Abschied von den Eltern;1961;1961;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);nein
1585;Baden-Württemberg;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;Abschied von den Eltern;1961;1961;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);nein
166;Hessen;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;Abschied von den Eltern;1961;1961;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);nein
199;Hessen;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;Ästhetik des Widerstands;1975;1975;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);nein
1097;Niedersachsen;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;Die Ermittlung;1965;1965;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);nein
181;Hessen;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;Die Ermittlung;1965;1965;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);nein
2443;Sachsen-Anhalt;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;Die Ermittlung;1965;1965;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);nein
2976;Rheinland-Pfalz;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;Die Ermittlung;1965;1965;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);nein
1211;Bayern;Weiss;Weiss;https://d-nb.info/gnd/118630539;männlich;unbekannt;unbekannt;1916;;Georg-Büchner-Preis (1982), Preis der SWR-Bestenliste (1981), Heinrich-Böll-Preis (1981), Leipziger Buchpreis zur Europäischen Verständigung (1994);
1641;Baden-Württemberg;Wellershoff;Wellershoff;https://d-nb.info/gnd/118630814;männlich;Der Liebeswunsch;2000;2000;;;nein
2675;Bayern;Wells;Wells;https://d-nb.info/gnd/118643266;männlich;Die Zeitmaschine;1904;1904;;;nein
1154;Niedersachsen;Werner;Werner;https://d-nb.info/gnd/120295245;männlich;Am Hang;2004;2004;;Alemannischer Literaturpreis (1990);nein
1642;Baden-Württemberg;Werner;Werner;https://d-nb.info/gnd/120295245;männlich;Zündels Abgang;1984;1984;;Alemannischer Literaturpreis (1990);nein
228;Hessen;Werner;Werner;https://d-nb.info/gnd/120295245;männlich;Zündels Abgang;1984;1984;;Alemannischer Literaturpreis (1990);nein
2392;Sachsen-Anhalt;Widmer;Widmer;https://d-nb.info/gnd/11904157X;männlich;Der blaue Siphon;1992;1992;;Heimito-von-Doderer-Preis (1998);nein
251;Hessen;Widmer;Widmer;https://d-nb.info/gnd/11904157X;männlich;Der blaue Siphon;1992;1992;;Heimito-von-Doderer-Preis (1998);nein
1132;Niedersachsen;Widmer;Widmer;https://d-nb.info/gnd/11904157X;männlich;Der Geliebte der Mutter;2000;2000;;Heimito-von-Doderer-Preis (1998);nein
1550;Baden-Württemberg;Widmer;Widmer;https://d-nb.info/gnd/11904157X;männlich;Top Dogs;1996;1997;;Heimito-von-Doderer-Preis (1998);nein
887;Niedersachsen;Widmer;Widmer;https://d-nb.info/gnd/11904157X;männlich;Top Dogs;1996;1997;;Heimito-von-Doderer-Preis (1998);nein
264;Hessen;Widmer;Widmer;https://d-nb.info/gnd/11904157X;männlich;Top Dogs;1996;1997;;Heimito-von-Doderer-Preis (1998);nein
1212;Bayern;Widmer;Widmer;https://d-nb.info/gnd/11904157X;männlich;unbekannt;unbekannt;1938;;Heimito-von-Doderer-Preis (1998);
2977;Rheinland-Pfalz;Wieland;Wieland;https://d-nb.info/gnd/118632477;männlich;Agathon;1766;1766;;;nein
2393;Sachsen-Anhalt;Wieland;Wieland;https://d-nb.info/gnd/118632477;männlich;Ich schlage vor, dass wir uns küssen;2009;2009;;;nein
2680;Bayern;Wild;Wild;https://d-nb.info/gnd/113889755;weiblich;Jinx;2003;2003;;;ja
1759;Baden-Württemberg;Wilde;Wilde;https://d-nb.info/gnd/118632779;männlich;Das Bildnis des Dorian Gray;1890;1890;;;nein
1760;Baden-Württemberg;Wilde;Wilde;https://d-nb.info/gnd/118632779;männlich;Das Gespenst von Canterville;1887;1887;;;nein
1189;Bayern;Wilde;Wilde;https://d-nb.info/gnd/118632779;männlich;unbekannt;unbekannt;1854;;;
1219;Bayern;Wilder;Wilder;https://d-nb.info/gnd/118632817;männlich;unbekannt;unbekannt;1897;;;
815;Niedersachsen;Wilder;Wilder;https://d-nb.info/gnd/118632817;männlich;Unsere kleine Stadt;1945;1938;;;nein
2047;Sachsen;Wilder;Wilder;https://d-nb.info/gnd/118632817;männlich;Unsere kleine Stadt;1945;1938;;;nein
313;Mecklenburg-Vorpommern;Wildner;Wildner;https://d-nb.info/gnd/124454453;weiblich;Königin des Sprungturms;2013;2013;Deutscher Jugendliteraturpreis (2014);;ja
2048;Sachsen;Williams;Williams;https://d-nb.info/gnd/118633333;männlich;Die Glasmenagerie;1946;1944;;;nein
1750;Baden-Württemberg;Williams;Williams;https://d-nb.info/gnd/118633333;männlich;Endstation Sehnsucht;1949;1947;;;nein
1220;Bayern;Williams;Williams;https://d-nb.info/gnd/118633333;männlich;unbekannt;unbekannt;1911;;;
326;Mecklenburg-Vorpommern;Wodin;Wodin;https://d-nb.info/gnd/123609240;weiblich;Sie kam aus Mariupol;2017;2017;Preis der Leipziger Buchmesse (2017);;nein
2978;Rheinland-Pfalz;Woelk;Woelk;https://d-nb.info/gnd/120188929;männlich;Freigang;1990;1990;Aspekte-Literaturpreis;;nein
2979;Rheinland-Pfalz;Woelk;Woelk;https://d-nb.info/gnd/120188929;männlich;Rückspiel;1993;1993;;;nein
801;Niedersachsen;Wohmann;Wohmann;https://d-nb.info/gnd/118634607;weiblich;Alles zu seiner Zeit;1962;1976;;;nein
2980;Rheinland-Pfalz;Wohmann;Wohmann;https://d-nb.info/gnd/118634607;weiblich;Denk immer an heut‘ nachmittag;1979;1979;;;nein
703;Niedersachsen;Wohmann;Wohmann;https://d-nb.info/gnd/118634607;weiblich;Die Klavierstunde;1966;1966;;;nein
2533;Baden-Württemberg;Wohmann;Wohmann;https://d-nb.info/gnd/118634607;weiblich;Erzählungen;unbekannt;unbekannt;;;nein
800;Niedersachsen;Wohmann;Wohmann;https://d-nb.info/gnd/118634607;weiblich;Ländliches Fest und andere Erzählungen;1968;1968;;;nein
802;Niedersachsen;Wohmann;Wohmann;https://d-nb.info/gnd/118634607;weiblich;Wann kommt die Liebe;2010;2010;;;nein
803;Niedersachsen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Der geteilte Himmel;1963;1963;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2201;Sachsen-Anhalt;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Der geteilte Himmel;1963;1963;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
179;Hessen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Der geteilte Himmel;1963;1963;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2981;Rheinland-Pfalz;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Der geteilte Himmel;1963;1963;;;nein
2399;Sachsen-Anhalt;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kassandra;1983;1983;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
1119;Niedersachsen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kassandra;1983;1983;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
227;Hessen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kassandra;1983;1983;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2983;Rheinland-Pfalz;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kassandra;1983;1983;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
1655;Baden-Württemberg;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kein Ort. Nirgends;1979;1979;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
1130;Niedersachsen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kein Ort. Nirgends;1979;1979;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2395;Sachsen-Anhalt;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kein Ort. Nirgends;1979;1979;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
216;Hessen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kein Ort. Nirgends;1979;1979;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
204;Hessen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kindheitsmuster;1976;1976;Bremer Literaturpreis (1978);Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
1129;Niedersachsen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kindheitsmuster;1976;1976;Bremer Literaturpreis (1978);Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2396;Sachsen-Anhalt;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Kindheitsmuster;1976;1976;Bremer Literaturpreis (1978);Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
262;Hessen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Medea. Stimmen;1996;1996;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2397;Sachsen-Anhalt;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Medea. Stimmen;1996;1996;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2092;Sachsen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Medea. Stimmen;1996;1996;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2982;Rheinland-Pfalz;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Nachdenken über Christa T.;1968;1968;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
1629;Baden-Württemberg;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Nachdenken über Christa T.;1968;1968;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2394;Sachsen-Anhalt;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Nachdenken über Christa T.;1968;1968;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
1100;Niedersachsen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Nachdenken über Christa T.;1968;1968;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2398;Sachsen-Anhalt;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Sommerstück;1989;1989;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2202;Sachsen-Anhalt;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Störfall;1987;1987;Geschwister-Scholl-Preis (1987);Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
2984;Rheinland-Pfalz;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Störfall;1987;1987;Geschwister-Scholl-Preis (1987);Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
1242;Bayern;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;unbekannt;unbekannt;1929;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);
364;Mecklenburg-Vorpommern;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;unbekannt;unbekannt;1929;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);
2985;Rheinland-Pfalz;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;unbekannt;unbekannt;1929;;;
1101;Niedersachsen;Wolf;Wolf;https://d-nb.info/gnd/118634666;weiblich;Was bleibt;1990;1990;;Georg-Büchner-Preis (1980), Österreichischer Staatspreis für Europäische Literatur (1984);nein
1025;Niedersachsen;Wolfenstein;Wolfenstein;https://d-nb.info/gnd/11864341X;männlich;Städter;1914;1912;;;nein
799;Niedersachsen;Wondratschek;Wondratschek;https://d-nb.info/gnd/118635131;männlich;Früher begann der Tag mit einer Schusswunde;1969;1969;;;nein
1082;Niedersachsen;Wondratschek;Wondratschek;https://d-nb.info/gnd/118635131;männlich;Über die Schwierigkeiten, ein Sohn seiner Eltern zu bleiben;unbekannt;1969;;;nein
1272;Bayern;Wondratschek;Wondratschek;https://d-nb.info/gnd/118635131;männlich;unbekannt;unbekannt;1943;;;
1190;Bayern;Woolf;Woolf;https://d-nb.info/gnd/118635174;weiblich;unbekannt;unbekannt;1882;;;
354;Mecklenburg-Vorpommern;Wossidlo;Wossidlo;https://d-nb.info/gnd/119371340;männlich;unbekannt;unbekannt;1859;;;
1739;Baden-Württemberg;Xingjian;Xingjian;https://d-nb.info/gnd/118845497;männlich;Der Berg der Seele;2003;1990;;;nein
1789;Baden-Württemberg;Xueqin;Xueqin;https://d-nb.info/gnd/118642995;männlich;Der Traum der roten Kammer (Teilübersetzung);1932;1791;;;nein
2669;Bayern;Youd;Youd;https://d-nb.info/gnd/10514004X;männlich;Die Wächter;1970;1970;Deutscher Jugendliteraturpreis (1976);;ja
1088;Niedersachsen;Zaimoglu;Zaimoglu;https://d-nb.info/gnd/12053715X;männlich;Kanak Sprak - 24 Mißtöne vom Rande der Gesellschaft;1995;1995;Uwe-Johnson-Preis (1997);;nein
1142;Niedersachsen;Zaimoglu;Zaimoglu;https://d-nb.info/gnd/12053715X;männlich;Leyla;2006;2006;Grimmelshausen-Preis (2007);;nein
1243;Bayern;Zaimoglu;Zaimoglu;https://d-nb.info/gnd/12053715X;männlich;unbekannt;unbekannt;1964;;;
2401;Sachsen-Anhalt;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Corpus Delicti: Ein Prozess;2009;2009;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
2091;Sachsen;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Corpus Delicti: Ein Prozess;2009;2009;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
282;Hessen;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Corpus Delicti: Ein Prozess;2009;2009;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
1157;Niedersachsen;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Corpus Delicti: Ein Prozess;2009;2009;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
2686;Brandenburg;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Corpus Delicti: Ein Prozess;2009;2009;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
327;Mecklenburg-Vorpommern;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Leere Herzen;2017;2017;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
1158;Niedersachsen;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Nullzeit;2012;2012;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
2400;Sachsen-Anhalt;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Spieltrieb;2004;2004;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
1244;Bayern;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;unbekannt;unbekannt;1974;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);
1328;Brandenburg;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Unterleuten;2016;2016;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
3068;Saarland;Zeh;Zeh;https://d-nb.info/gnd/123120802;weiblich;Corpus Delicti: Ein Prozess;2009;2009;;Carl-Amery-Literaturpreis (2009), Gerty-Spies-Literaturpreis (2009), Solothurner Literaturpreis (2009);nein
1035;Niedersachsen;Zeller;Zeller;https://d-nb.info/gnd/118982486;weiblich;Berlin;1971;1971;;;nein
1349;Bremen;Zimmer;Zimmer;https://d-nb.info/gnd/11811946X;männlich;unbekannt;unbekannt;1939;;;
2986;Rheinland-Pfalz;Zimmer-Bradley;Zimmer-Bradley;https://d-nb.info/gnd/119222159;weiblich;Die Feuer von Troja;1987;1987;;;nein
2489;Baden-Württemberg;Zola;Zola;https://d-nb.info/gnd/118637223;männlich;Thérèse Raquin;1867;1867;;;nein
2570;Bayern;Zola;Zola;https://d-nb.info/gnd/118637223;männlich;unbekannt;unbekannt;1840;;;
153;Hessen;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;Das kalte Licht;1955;1955;;;nein
1535;Baden-Württemberg;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;Der Hauptmann von Köpenick;1931;1931;;;nein
2217;Sachsen-Anhalt;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;Der Hauptmann von Köpenick;1931;1931;;;nein
2987;Rheinland-Pfalz;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;Der Hauptmann von Köpenick;1931;1931;;;nein
2646;Bayern;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;Des Teufels General;1946;1946;;;nein
3053;Saarland;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;Des Teufels General;1946;1946;;;nein
2988;Rheinland-Pfalz;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;Des Teufels General;1946;1946;;;nein
2216;Sachsen-Anhalt;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;Des Teufels General;1946;1946;;;nein
839;Niedersachsen;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;Des Teufels General;1946;1946;;;nein
1213;Bayern;Zuckmayer;Zuckmayer;https://d-nb.info/gnd/118637304;männlich;unbekannt;unbekannt;1896;;;
2057;Sachsen;Zusak;Zusak;https://d-nb.info/gnd/123286050;männlich;Die Bücherdiebin;2008;2005;Buxtehuder Bulle (2008), Deutscher Jugendliteraturpreis (2009), Literaturpreis der Jury der jungen Leser (2009);;ja
201;Hessen;Zweig;Zweig;https://d-nb.info/gnd/118637479;männlich;Auf Reisen;1976;1976;;;nein
2402;Sachsen-Anhalt;Zweig;Zweig;https://d-nb.info/gnd/118637479;männlich;Buchmendel;1929;1929;;;nein
2623;Bayern;Zweig;Zweig;https://d-nb.info/gnd/118637479;männlich;Die Schachnovelle;1942;1942;;;nein
1604;Baden-Württemberg;Zweig;Zweig;https://d-nb.info/gnd/118637479;männlich;Die Schachnovelle;1942;1941;;;nein
131;Hessen;Zweig;Zweig;https://d-nb.info/gnd/118637479;männlich;Die Schachnovelle;1942;1941;;;nein
3031;Saarland;Zweig;Zweig;https://d-nb.info/gnd/118637479;männlich;Die Schachnovelle;1942;1942;;;nein
804;Niedersachsen;Zweig;Zweig;https://d-nb.info/gnd/118637479;männlich;Die Schachnovelle;1942;1942;;;nein
2203;Sachsen-Anhalt;Zweig;Zweig;https://d-nb.info/gnd/118637479;männlich;Die Schachnovelle;1942;1941;;;nein
